entry_date,exit_date,fg_score,entry_price,exit_price,return_pct,hold_days,hit_target,target_gain_pct,label
2017-06-27,2017-07-12,48,130.27,132.79,1.93,15,False,10.0,Neutral (41-60)|10%|10d
2017-08-03,2017-08-17,59,135.33,133.39,-1.44,14,False,10.0,Neutral (41-60)|10%|10d
2017-08-31,2017-09-15,43,137.98,137.85,-0.1,15,False,10.0,Neutral (41-60)|10%|10d
2017-11-07,2017-11-21,58,145.55,147.08,1.05,14,False,10.0,Neutral (41-60)|10%|10d
2017-11-27,2017-12-11,51,147.73,147.46,-0.19,14,False,10.0,Neutral (41-60)|10%|10d
2017-12-29,2018-01-16,53,147.63,155.46,5.3,18,False,10.0,Neutral (41-60)|10%|10d
2018-02-01,2018-02-15,58,159.2,157.06,-1.35,14,False,10.0,Neutral (41-60)|10%|10d
2018-03-09,2018-03-23,44,164.13,150.48,-8.31,14,False,10.0,Neutral (41-60)|10%|10d
2018-04-26,2018-05-10,42,153.79,161.03,4.71,14,False,10.0,Neutral (41-60)|10%|10d
2018-05-16,2018-05-31,55,160.42,161.46,0.65,15,False,10.0,Neutral (41-60)|10%|10d
2018-06-19,2018-07-03,53,167.45,162.5,-2.95,14,False,10.0,Neutral (41-60)|10%|10d
2018-07-09,2018-07-23,47,168.58,170.83,1.34,14,False,10.0,Neutral (41-60)|10%|10d
2018-08-10,2018-08-24,60,171.75,173.61,1.09,14,False,10.0,Neutral (41-60)|10%|10d
2018-09-06,2018-09-20,53,172.97,175.74,1.6,14,False,10.0,Neutral (41-60)|10%|10d
2018-09-26,2018-10-10,53,175.63,163.68,-6.81,14,False,10.0,Neutral (41-60)|10%|10d
2019-01-17,2019-02-01,44,156.4,160.06,2.33,15,False,10.0,Neutral (41-60)|10%|10d
2019-03-07,2019-03-21,59,163.86,174.83,6.69,14,False,10.0,Neutral (41-60)|10%|10d
2019-03-27,2019-04-10,51,170.35,177.6,4.26,14,False,10.0,Neutral (41-60)|10%|10d
2019-05-02,2019-05-16,59,180.13,177.09,-1.69,14,False,10.0,Neutral (41-60)|10%|10d
2019-06-18,2019-07-02,44,178.5,182.35,2.16,14,False,10.0,Neutral (41-60)|10%|10d
2019-07-08,2019-07-22,59,182.06,184.77,1.49,14,False,10.0,Neutral (41-60)|10%|10d
2019-07-29,2019-08-12,58,186.78,176.92,-5.28,14,False,10.0,Neutral (41-60)|10%|10d
2019-09-09,2019-09-23,45,183.48,183.19,-0.16,14,False,10.0,Neutral (41-60)|10%|10d
2019-09-30,2019-10-14,54,181.57,183.76,1.21,14,False,10.0,Neutral (41-60)|10%|10d
2019-10-21,2019-11-04,56,185.97,192.42,3.47,14,False,10.0,Neutral (41-60)|10%|10d
2020-01-27,2020-02-10,47,210.19,223.55,6.36,14,False,10.0,Neutral (41-60)|10%|10d
2020-02-18,2020-03-03,51,226.21,201.88,-10.76,14,False,10.0,Neutral (41-60)|10%|10d
2020-04-09,2020-04-24,43,193.99,206.52,6.46,15,False,10.0,Neutral (41-60)|10%|10d
2020-04-30,2020-05-14,47,211.42,214.24,1.33,14,False,10.0,Neutral (41-60)|10%|10d
2020-05-20,2020-06-04,53,223.47,226.99,1.57,15,False,10.0,Neutral (41-60)|10%|10d
2020-07-09,2020-07-23,53,253.65,249.61,-1.59,14,False,10.0,Neutral (41-60)|10%|10d
2020-09-03,2020-09-18,58,278.06,258.18,-7.15,15,False,10.0,Neutral (41-60)|10%|10d
2020-09-24,2020-10-08,48,256.75,272.25,6.04,14,False,10.0,Neutral (41-60)|10%|10d
2020-10-14,2020-10-28,55,282.55,262.8,-6.99,14,False,10.0,Neutral (41-60)|10%|10d
2020-11-05,2020-11-19,41,284.81,282.86,-0.68,14,False,10.0,Neutral (41-60)|10%|10d
2020-12-22,2021-01-07,59,300.22,305.28,1.69,16,False,10.0,Neutral (41-60)|10%|10d
2021-01-15,2021-02-01,60,302.26,312.49,3.39,17,False,10.0,Neutral (41-60)|10%|10d
2021-02-19,2021-03-05,56,320.83,299.17,-6.75,14,False,10.0,Neutral (41-60)|10%|10d
2021-03-11,2021-03-25,50,308.25,302.12,-1.99,14,False,10.0,Neutral (41-60)|10%|10d
2021-03-31,2021-04-15,44,309.69,331.51,7.04,15,False,10.0,Neutral (41-60)|10%|10d
2021-04-21,2021-05-05,49,329.26,319.3,-3.02,14,False,10.0,Neutral (41-60)|10%|10d
2021-05-11,2021-05-25,42,315.69,323.12,2.35,14,False,10.0,Neutral (41-60)|10%|10d
2021-06-02,2021-06-16,42,323.61,330.93,2.26,14,False,10.0,Neutral (41-60)|10%|10d
2021-06-25,2021-07-12,41,339.52,352.11,3.71,17,False,10.0,Neutral (41-60)|10%|10d
2021-08-12,2021-08-26,43,357.08,361.83,1.33,14,False,10.0,Neutral (41-60)|10%|10d
2021-09-01,2021-09-16,43,369.75,367.55,-0.6,15,False,10.0,Neutral (41-60)|10%|10d
2021-10-15,2021-10-29,43,358.84,375.54,4.65,14,False,10.0,Neutral (41-60)|10%|10d
2021-11-22,2021-12-07,60,388.37,386.94,-0.37,15,False,10.0,Neutral (41-60)|10%|10d
2021-12-23,2022-01-07,50,386.55,369.94,-4.3,15,False,10.0,Neutral (41-60)|10%|10d
2022-01-13,2022-01-28,52,367.79,342.61,-6.85,15,False,10.0,Neutral (41-60)|10%|10d
2022-03-22,2022-04-05,44,348.06,352.1,1.16,14,False,10.0,Neutral (41-60)|10%|10d
2022-04-11,2022-04-26,43,332.39,309.24,-6.97,15,False,10.0,Neutral (41-60)|10%|10d
2022-06-02,2022-06-16,44,306.55,264.63,-13.67,14,False,10.0,Neutral (41-60)|10%|10d
2022-07-20,2022-08-03,44,296.05,315.45,6.55,14,False,10.0,Neutral (41-60)|10%|10d
2022-08-23,2022-09-07,57,306.86,292.08,-4.82,15,False,10.0,Neutral (41-60)|10%|10d
2022-09-14,2022-09-28,41,289.21,273.98,-5.27,14,False,10.0,Neutral (41-60)|10%|10d
2022-10-21,2022-11-04,43,269.56,259.04,-3.9,14,False,10.0,Neutral (41-60)|10%|10d
2022-11-28,2022-12-12,59,276.69,279.5,1.02,14,False,10.0,Neutral (41-60)|10%|10d
2023-01-05,2023-01-20,44,256.62,277.32,8.07,15,False,10.0,Neutral (41-60)|10%|10d
2023-03-02,2023-03-16,52,288.05,301.0,4.5,14,False,10.0,Neutral (41-60)|10%|10d
2023-03-22,2023-04-05,41,300.78,310.41,3.2,14,False,10.0,Neutral (41-60)|10%|10d
2023-04-11,2023-04-25,58,310.33,304.59,-1.85,14,False,10.0,Neutral (41-60)|10%|10d
2023-05-01,2023-05-15,59,316.57,321.09,1.43,14,False,10.0,Neutral (41-60)|10%|10d
2023-08-15,2023-08-29,54,360.53,368.74,2.28,14,False,10.0,Neutral (41-60)|10%|10d
2023-09-05,2023-09-19,59,371.99,364.45,-2.03,14,False,10.0,Neutral (41-60)|10%|10d
2023-11-09,2023-11-24,41,364.65,383.8,5.25,15,False,10.0,Neutral (41-60)|10%|10d
2024-01-17,2024-01-31,57,402.25,411.9,2.4,14,False,10.0,Neutral (41-60)|10%|10d
2024-04-04,2024-04-18,53,430.61,418.81,-2.74,14,False,10.0,Neutral (41-60)|10%|10d
2024-04-29,2024-05-13,42,428.05,438.27,2.39,14,False,10.0,Neutral (41-60)|10%|10d
2024-05-21,2024-06-05,59,450.85,458.49,1.7,15,False,10.0,Neutral (41-60)|10%|10d
2024-06-11,2024-06-26,44,462.94,475.91,2.8,15,False,10.0,Neutral (41-60)|10%|10d
2024-07-02,2024-07-17,49,482.46,477.29,-1.07,15,False,10.0,Neutral (41-60)|10%|10d
2024-07-23,2024-08-06,46,476.15,435.45,-8.55,14,False,10.0,Neutral (41-60)|10%|10d
2024-08-20,2024-09-04,44,475.8,456.33,-4.09,15,False,10.0,Neutral (41-60)|10%|10d
2024-09-11,2024-09-25,43,464.27,481.98,3.82,14,False,10.0,Neutral (41-60)|10%|10d
2024-10-25,2024-11-08,58,491.41,510.08,3.8,14,False,10.0,Neutral (41-60)|10%|10d
2024-11-15,2024-12-02,51,492.65,511.22,3.77,17,False,10.0,Neutral (41-60)|10%|10d
2024-12-09,2024-12-23,49,518.25,519.58,0.26,14,False,10.0,Neutral (41-60)|10%|10d
2025-01-22,2025-02-05,41,528.16,523.53,-0.88,14,False,10.0,Neutral (41-60)|10%|10d
2025-02-11,2025-02-26,45,524.66,511.32,-2.54,15,False,10.0,Neutral (41-60)|10%|10d
2025-05-01,2025-05-15,41,479.36,516.75,7.8,14,False,10.0,Neutral (41-60)|10%|10d
2025-06-03,2025-06-17,54,524.76,526.53,0.34,14,False,10.0,Neutral (41-60)|10%|10d
2025-06-23,2025-07-08,56,529.68,550.3,3.89,15,False,10.0,Neutral (41-60)|10%|10d
2025-08-01,2025-08-15,49,551.83,575.2,4.24,14,False,10.0,Neutral (41-60)|10%|10d
2025-08-21,2025-09-05,52,561.2,573.93,2.27,15,False,10.0,Neutral (41-60)|10%|10d
2025-09-23,2025-10-07,56,596.68,602.97,1.05,14,False,10.0,Neutral (41-60)|10%|10d
2025-10-29,2025-11-12,42,634.15,619.5,-2.31,14,False,10.0,Neutral (41-60)|10%|10d
2025-12-11,2025-12-26,43,623.99,623.1,-0.14,15,False,10.0,Neutral (41-60)|10%|10d
2026-01-02,2026-01-16,45,612.35,620.48,1.33,14,False,10.0,Neutral (41-60)|10%|10d
2026-01-22,2026-02-05,54,619.98,596.28,-3.82,14,False,10.0,Neutral (41-60)|10%|10d
2026-02-11,2026-02-26,49,612.34,608.47,-0.63,15,False,10.0,Neutral (41-60)|10%|10d
2026-04-13,2026-04-27,42,617.39,664.23,7.59,14,False,10.0,Neutral (41-60)|10%|10d
2011-03-17,2011-04-14,9,47.87,49.78,3.99,28,False,10.0,Extreme Fear (1-10)|10%|20d
2011-06-03,2011-07-01,9,49.43,50.92,3.0,28,False,10.0,Extreme Fear (1-10)|10%|20d
2011-08-01,2011-08-29,10,50.76,48.01,-5.4,28,False,10.0,Extreme Fear (1-10)|10%|20d
2012-05-31,2012-06-28,10,54.97,55.22,0.46,28,False,10.0,Extreme Fear (1-10)|10%|20d
2014-07-31,2014-08-28,10,86.85,90.86,4.62,28,False,10.0,Extreme Fear (1-10)|10%|20d
2014-09-25,2014-10-23,8,89.55,89.62,0.08,28,False,10.0,Extreme Fear (1-10)|10%|20d
2015-06-29,2015-07-28,8,98.57,102.67,4.16,29,False,10.0,Extreme Fear (1-10)|10%|20d
2015-08-07,2015-09-04,10,101.91,94.38,-7.39,28,False,10.0,Extreme Fear (1-10)|10%|20d
2016-01-15,2016-02-16,10,93.67,93.11,-0.6,32,False,10.0,Extreme Fear (1-10)|10%|20d
2018-02-08,2018-02-26,8,145.45,161.51,11.05,18,True,10.0,Extreme Fear (1-10)|10%|20d
2018-03-22,2018-04-20,9,154.56,154.08,-0.31,29,False,10.0,Extreme Fear (1-10)|10%|20d
2018-10-10,2018-11-07,8,163.68,167.35,2.24,28,False,10.0,Extreme Fear (1-10)|10%|20d
2018-11-13,2018-12-13,10,158.67,157.36,-0.82,30,False,10.0,Extreme Fear (1-10)|10%|20d
2018-12-19,2019-01-18,8,147.28,157.95,7.24,30,False,10.0,Extreme Fear (1-10)|10%|20d
2020-02-28,2020-03-27,10,198.33,178.96,-9.77,28,False,10.0,Extreme Fear (1-10)|10%|20d
2021-07-19,2021-08-16,8,344.58,358.48,4.03,28,False,10.0,Extreme Fear (1-10)|10%|20d
2021-09-30,2021-10-28,9,348.16,373.71,7.34,28,False,10.0,Extreme Fear (1-10)|10%|20d
2022-05-09,2022-06-07,8,289.74,302.15,4.28,29,False,10.0,Extreme Fear (1-10)|10%|20d
2025-04-04,2025-04-09,5,420.63,463.76,10.25,5,True,10.0,Extreme Fear (1-10)|10%|20d
2025-11-18,2025-12-17,8,594.79,598.88,0.69,29,False,10.0,Extreme Fear (1-10)|10%|20d
2011-03-14,2011-04-11,13,49.31,49.79,0.98,28,False,10.0,Level2 Fear (11-20)|10%|20d
2011-05-23,2011-06-21,16,49.93,48.56,-2.75,29,False,10.0,Level2 Fear (11-20)|10%|20d
2011-07-29,2011-08-26,16,51.0,46.71,-8.4,28,False,10.0,Level2 Fear (11-20)|10%|20d
2011-10-03,2011-10-11,20,45.05,49.61,10.13,8,True,10.0,Level2 Fear (11-20)|10%|20d
2012-05-15,2012-06-13,20,56.13,55.03,-1.96,29,False,10.0,Level2 Fear (11-20)|10%|20d
2013-06-20,2013-07-19,19,63.74,67.14,5.34,29,False,10.0,Level2 Fear (11-20)|10%|20d
2013-08-27,2013-09-25,18,67.64,70.93,4.87,29,False,10.0,Level2 Fear (11-20)|10%|20d
2013-10-08,2013-11-05,20,69.72,74.96,7.51,28,False,10.0,Level2 Fear (11-20)|10%|20d
2014-01-29,2014-02-27,20,76.92,82.25,6.93,29,False,10.0,Level2 Fear (11-20)|10%|20d
2014-08-13,2014-09-11,13,88.14,91.39,3.69,29,False,10.0,Level2 Fear (11-20)|10%|20d
2014-09-23,2014-10-21,18,90.5,88.75,-1.93,28,False,10.0,Level2 Fear (11-20)|10%|20d
2014-10-27,2014-11-24,16,90.42,95.91,6.07,28,False,10.0,Level2 Fear (11-20)|10%|20d
2014-12-16,2015-01-15,19,91.6,91.64,0.04,30,False,10.0,Level2 Fear (11-20)|10%|20d
2015-06-30,2015-07-29,11,98.92,103.06,4.18,29,False,10.0,Level2 Fear (11-20)|10%|20d
2015-08-06,2015-09-03,18,102.04,95.52,-6.39,28,False,10.0,Level2 Fear (11-20)|10%|20d
2015-09-09,2015-10-07,13,95.95,97.82,1.95,28,False,10.0,Level2 Fear (11-20)|10%|20d
2016-01-08,2016-02-08,17,96.62,89.75,-7.11,31,False,10.0,Level2 Fear (11-20)|10%|20d
2016-11-02,2016-12-01,17,107.87,108.14,0.25,29,False,10.0,Level2 Fear (11-20)|10%|20d
2017-08-17,2017-09-15,19,133.39,137.85,3.35,29,False,10.0,Level2 Fear (11-20)|10%|20d
2018-02-05,2018-03-06,17,149.87,159.75,6.59,29,False,10.0,Level2 Fear (11-20)|10%|20d
2018-03-16,2018-04-16,19,162.1,154.37,-4.77,31,False,10.0,Level2 Fear (11-20)|10%|20d
2018-10-12,2018-11-09,11,166.15,163.48,-1.61,28,False,10.0,Level2 Fear (11-20)|10%|20d
2018-11-21,2018-12-21,13,152.85,140.65,-7.98,30,False,10.0,Level2 Fear (11-20)|10%|20d
2018-12-28,2019-01-29,12,146.22,154.44,5.62,32,False,10.0,Level2 Fear (11-20)|10%|20d
2019-08-15,2019-09-13,19,175.19,184.78,5.47,29,False,10.0,Level2 Fear (11-20)|10%|20d
2020-02-27,2020-03-26,13,198.18,185.33,-6.48,28,False,10.0,Level2 Fear (11-20)|10%|20d
2021-08-18,2021-09-16,18,351.91,367.55,4.44,29,False,10.0,Level2 Fear (11-20)|10%|20d
2021-09-28,2021-10-26,12,350.02,368.74,5.35,28,False,10.0,Level2 Fear (11-20)|10%|20d
2022-01-26,2022-02-24,19,335.57,331.59,-1.18,29,False,10.0,Level2 Fear (11-20)|10%|20d
2022-03-02,2022-03-30,17,338.15,357.94,5.85,28,False,10.0,Level2 Fear (11-20)|10%|20d
2022-04-26,2022-05-24,17,309.24,280.08,-9.43,28,False,10.0,Level2 Fear (11-20)|10%|20d
2022-06-16,2022-07-18,17,264.63,282.73,6.84,32,False,10.0,Level2 Fear (11-20)|10%|20d
2022-09-26,2022-10-24,17,268.53,272.52,1.49,28,False,10.0,Level2 Fear (11-20)|10%|20d
2024-08-06,2024-09-04,19,435.45,456.33,4.8,29,False,10.0,Level2 Fear (11-20)|10%|20d
2024-12-19,2025-01-22,19,510.11,528.16,3.54,34,False,10.0,Level2 Fear (11-20)|10%|20d
2025-02-27,2025-03-27,12,497.12,479.3,-3.58,28,False,10.0,Level2 Fear (11-20)|10%|20d
2025-04-03,2025-05-02,12,448.49,486.48,8.47,29,False,10.0,Level2 Fear (11-20)|10%|20d
2025-11-17,2025-12-16,11,602.12,610.19,1.34,29,False,10.0,Level2 Fear (11-20)|10%|20d
2026-03-11,2026-04-09,18,606.92,610.19,0.54,29,False,10.0,Level2 Fear (11-20)|10%|20d
2011-03-04,2011-04-01,39,50.78,50.41,-0.74,28,False,10.0,Fear (21-40)|10%|20d
2011-04-07,2011-05-06,37,50.2,51.29,2.18,29,False,10.0,Fear (21-40)|10%|20d
2011-05-12,2011-06-10,32,51.85,47.93,-7.56,29,False,10.0,Fear (21-40)|10%|20d
2011-06-27,2011-07-26,25,48.58,52.43,7.93,29,False,10.0,Fear (21-40)|10%|20d
2011-08-29,2011-09-27,22,48.01,48.76,1.54,29,False,10.0,Fear (21-40)|10%|20d
2011-10-04,2011-10-14,23,45.97,51.25,11.48,10,True,10.0,Fear (21-40)|10%|20d
2011-11-23,2011-12-22,39,46.94,49.12,4.64,29,False,10.0,Fear (21-40)|10%|20d
2012-04-10,2012-05-08,39,58.57,57.15,-2.43,28,False,10.0,Fear (21-40)|10%|20d
2012-05-14,2012-06-12,23,56.31,55.41,-1.6,29,False,10.0,Fear (21-40)|10%|20d
2012-06-18,2012-07-17,36,56.44,56.4,-0.08,29,False,10.0,Fear (21-40)|10%|20d
2012-10-26,2012-11-28,40,58.18,58.33,0.26,33,False,10.0,Fear (21-40)|10%|20d
2013-04-18,2013-05-16,35,60.27,66.03,9.56,28,False,10.0,Fear (21-40)|10%|20d
2013-06-05,2013-07-03,32,64.65,64.84,0.29,28,False,10.0,Fear (21-40)|10%|20d
2013-08-16,2013-09-16,39,67.94,70.08,3.14,31,False,10.0,Fear (21-40)|10%|20d
2013-09-26,2013-10-24,39,71.48,74.32,3.97,28,False,10.0,Fear (21-40)|10%|20d
2013-12-13,2014-01-14,38,76.61,79.39,3.63,32,False,10.0,Fear (21-40)|10%|20d
2014-01-24,2014-02-24,27,78.56,81.89,4.23,31,False,10.0,Fear (21-40)|10%|20d
2014-03-27,2014-04-25,34,79.2,78.57,-0.79,29,False,10.0,Fear (21-40)|10%|20d
2014-05-01,2014-05-30,30,79.9,83.24,4.18,29,False,10.0,Fear (21-40)|10%|20d
2014-07-17,2014-08-14,32,86.49,88.6,2.44,28,False,10.0,Fear (21-40)|10%|20d
2014-08-20,2014-09-18,37,90.21,91.66,1.6,29,False,10.0,Fear (21-40)|10%|20d
2014-10-28,2014-11-25,21,91.78,96.05,4.65,28,False,10.0,Fear (21-40)|10%|20d
2014-12-11,2015-01-12,37,95.1,93.39,-1.8,32,False,10.0,Fear (21-40)|10%|20d
2015-01-20,2015-02-18,25,93.45,98.55,5.45,29,False,10.0,Fear (21-40)|10%|20d
2015-03-13,2015-04-13,39,96.87,99.07,2.27,31,False,10.0,Fear (21-40)|10%|20d
2015-06-01,2015-06-29,40,101.78,98.57,-3.16,28,False,10.0,Fear (21-40)|10%|20d
2015-07-13,2015-08-10,24,101.2,103.07,1.85,28,False,10.0,Fear (21-40)|10%|20d
2015-09-21,2015-10-19,23,97.87,100.7,2.9,28,False,10.0,Fear (21-40)|10%|20d
2015-12-08,2016-01-07,38,106.16,97.42,-8.23,30,False,10.0,Fear (21-40)|10%|20d
2016-01-28,2016-02-26,21,94.75,96.08,1.4,29,False,10.0,Fear (21-40)|10%|20d
2016-06-27,2016-07-18,37,95.49,105.13,10.1,21,True,10.0,Fear (21-40)|10%|20d
2016-09-13,2016-10-11,35,107.7,110.06,2.19,28,False,10.0,Fear (21-40)|10%|20d
2016-10-17,2016-11-14,33,109.4,107.35,-1.87,28,False,10.0,Fear (21-40)|10%|20d
2017-03-21,2017-04-19,36,122.18,123.76,1.29,29,False,10.0,Fear (21-40)|10%|20d
2017-08-10,2017-09-08,31,133.1,136.1,2.25,29,False,10.0,Fear (21-40)|10%|20d
2017-11-15,2017-12-14,36,144.33,147.44,2.16,29,False,10.0,Fear (21-40)|10%|20d
2018-02-02,2018-03-05,40,156.02,159.07,1.96,31,False,10.0,Fear (21-40)|10%|20d
2018-03-12,2018-04-10,40,165.0,153.05,-7.24,29,False,10.0,Fear (21-40)|10%|20d
2018-04-16,2018-05-14,25,154.37,161.16,4.4,28,False,10.0,Fear (21-40)|10%|20d
2018-05-29,2018-06-26,34,160.42,163.71,2.05,28,False,10.0,Fear (21-40)|10%|20d
2018-07-02,2018-07-31,35,164.4,167.88,2.11,29,False,10.0,Fear (21-40)|10%|20d
2018-10-05,2018-11-02,33,171.7,161.44,-5.98,28,False,10.0,Fear (21-40)|10%|20d
2018-11-08,2018-12-10,29,166.28,155.42,-6.53,32,False,10.0,Fear (21-40)|10%|20d
2019-01-08,2019-02-06,24,152.48,162.99,6.9,29,False,10.0,Fear (21-40)|10%|20d
2019-05-07,2019-06-05,40,178.34,168.74,-5.39,29,False,10.0,Fear (21-40)|10%|20d
2019-06-11,2019-07-10,36,175.62,184.8,5.23,29,False,10.0,Fear (21-40)|10%|20d
2019-08-02,2019-08-30,36,179.8,179.91,0.06,28,False,10.0,Fear (21-40)|10%|20d
2019-09-05,2019-10-03,39,184.05,178.93,-2.78,28,False,10.0,Fear (21-40)|10%|20d
2019-10-09,2019-11-06,30,180.05,192.1,6.69,28,False,10.0,Fear (21-40)|10%|20d
2020-02-24,2020-03-23,29,213.36,164.63,-22.84,28,False,10.0,Fear (21-40)|10%|20d
2020-03-30,2020-04-14,25,185.47,204.61,10.32,15,True,10.0,Fear (21-40)|10%|20d
2020-04-21,2020-05-11,40,197.88,219.1,10.73,20,True,10.0,Fear (21-40)|10%|20d
2020-10-02,2020-10-30,40,265.38,260.61,-1.8,28,False,10.0,Fear (21-40)|10%|20d
2020-11-06,2020-12-07,40,285.02,297.25,4.29,31,False,10.0,Fear (21-40)|10%|20d
2021-01-27,2021-02-25,40,309.59,303.2,-2.07,29,False,10.0,Fear (21-40)|10%|20d
2021-03-04,2021-04-01,37,294.74,314.97,6.87,28,False,10.0,Fear (21-40)|10%|20d
2021-04-14,2021-05-12,39,326.56,307.52,-5.83,28,False,10.0,Fear (21-40)|10%|20d
2021-05-18,2021-06-16,34,312.69,330.93,5.83,29,False,10.0,Fear (21-40)|10%|20d
2021-06-22,2021-07-21,32,337.68,351.28,4.03,29,False,10.0,Fear (21-40)|10%|20d
2021-07-27,2021-08-24,27,354.06,363.72,2.73,28,False,10.0,Fear (21-40)|10%|20d
2021-09-08,2021-10-06,38,369.95,349.83,-5.44,28,False,10.0,Fear (21-40)|10%|20d
2021-10-12,2021-11-03,22,347.37,382.42,10.09,22,True,10.0,Fear (21-40)|10%|20d
2021-11-26,2021-12-27,31,380.49,392.94,3.27,31,False,10.0,Fear (21-40)|10%|20d
2022-01-20,2022-02-17,39,352.27,336.43,-4.5,28,False,10.0,Fear (21-40)|10%|20d
2022-02-24,2022-03-24,21,331.59,350.69,5.76,28,False,10.0,Fear (21-40)|10%|20d
2022-04-14,2022-05-13,39,330.0,294.42,-10.78,29,False,10.0,Fear (21-40)|10%|20d
2022-05-26,2022-06-27,24,291.87,285.71,-2.11,32,False,10.0,Fear (21-40)|10%|20d
2022-07-05,2022-08-02,22,280.35,307.09,9.54,28,False,10.0,Fear (21-40)|10%|20d
2022-09-07,2022-10-05,39,292.08,275.98,-5.51,28,False,10.0,Fear (21-40)|10%|20d
2022-10-17,2022-11-14,23,263.62,279.36,5.97,28,False,10.0,Fear (21-40)|10%|20d
2022-12-19,2023-01-19,39,264.64,269.94,2.0,31,False,10.0,Fear (21-40)|10%|20d
2023-03-09,2023-04-06,37,287.11,312.51,8.84,28,False,10.0,Fear (21-40)|10%|20d
2023-09-21,2023-10-19,37,352.61,354.69,0.59,28,False,10.0,Fear (21-40)|10%|20d
2023-10-25,2023-11-15,25,345.21,379.97,10.07,21,True,10.0,Fear (21-40)|10%|20d
2024-04-15,2024-05-13,38,426.38,438.27,2.79,28,False,10.0,Fear (21-40)|10%|20d
2024-06-20,2024-07-19,38,476.24,470.82,-1.14,29,False,10.0,Fear (21-40)|10%|20d
2024-07-25,2024-08-22,39,454.01,470.44,3.62,28,False,10.0,Fear (21-40)|10%|20d
2024-09-06,2024-10-04,39,444.52,483.47,8.76,28,False,10.0,Fear (21-40)|10%|20d
2024-12-18,2025-01-21,33,512.39,521.49,1.78,34,False,10.0,Fear (21-40)|10%|20d
2025-01-27,2025-02-25,37,510.97,510.09,-0.17,29,False,10.0,Fear (21-40)|10%|20d
2025-03-14,2025-04-11,22,476.64,452.21,-5.12,28,False,10.0,Fear (21-40)|10%|20d
2025-04-23,2025-05-12,21,452.37,505.4,11.72,19,True,10.0,Fear (21-40)|10%|20d
2025-10-10,2025-11-07,30,588.0,608.19,3.43,28,False,10.0,Fear (21-40)|10%|20d
2025-11-13,2025-12-12,24,606.85,612.06,0.86,29,False,10.0,Fear (21-40)|10%|20d
2026-02-05,2026-03-06,34,596.28,598.99,0.46,29,False,10.0,Fear (21-40)|10%|20d
2026-03-12,2026-04-10,21,596.51,611.07,2.44,29,False,10.0,Fear (21-40)|10%|20d
2011-01-10,2011-02-08,58,49.13,50.84,3.48,29,False,10.0,Neutral (41-60)|10%|20d
2011-02-18,2011-03-21,56,51.45,48.69,-5.37,31,False,10.0,Neutral (41-60)|10%|20d
2011-04-29,2011-05-27,41,51.83,50.38,-2.79,28,False,10.0,Neutral (41-60)|10%|20d
2011-07-05,2011-08-02,51,51.17,49.47,-3.32,28,False,10.0,Neutral (41-60)|10%|20d
2011-10-10,2011-11-07,41,49.28,51.27,4.06,28,False,10.0,Neutral (41-60)|10%|20d
2011-11-14,2011-12-13,54,50.64,49.12,-3.01,29,False,10.0,Neutral (41-60)|10%|20d
2012-04-05,2012-05-04,55,59.98,57.31,-4.46,29,False,10.0,Neutral (41-60)|10%|20d
2012-06-26,2012-07-25,41,55.5,55.52,0.03,29,False,10.0,Neutral (41-60)|10%|20d
2012-07-31,2012-08-28,55,57.53,60.72,5.56,28,False,10.0,Neutral (41-60)|10%|20d
2012-10-10,2012-11-09,59,59.58,56.47,-5.22,30,False,10.0,Neutral (41-60)|10%|20d
2012-11-20,2012-12-19,42,56.8,58.99,3.86,29,False,10.0,Neutral (41-60)|10%|20d
2012-12-26,2013-01-25,58,57.74,59.98,3.88,30,False,10.0,Neutral (41-60)|10%|20d
2013-02-27,2013-03-27,56,60.2,61.74,2.56,28,False,10.0,Neutral (41-60)|10%|20d
2013-04-03,2013-05-01,59,61.39,63.16,2.89,28,False,10.0,Neutral (41-60)|10%|20d
2013-05-31,2013-06-28,60,65.73,64.15,-2.4,28,False,10.0,Neutral (41-60)|10%|20d
2013-07-09,2013-08-06,48,65.79,68.92,4.75,28,False,10.0,Neutral (41-60)|10%|20d
2013-08-12,2013-09-10,50,69.02,70.4,2.01,29,False,10.0,Neutral (41-60)|10%|20d
2013-09-16,2013-10-14,50,70.08,72.04,2.8,28,False,10.0,Neutral (41-60)|10%|20d
2013-10-21,2013-11-18,53,74.33,75.06,0.98,28,False,10.0,Neutral (41-60)|10%|20d
2013-12-05,2014-01-06,57,77.09,78.18,1.42,32,False,10.0,Neutral (41-60)|10%|20d
2014-01-17,2014-02-18,59,79.6,81.74,2.7,32,False,10.0,Neutral (41-60)|10%|20d
2014-02-24,2014-03-24,55,81.89,80.42,-1.79,28,False,10.0,Neutral (41-60)|10%|20d
2014-03-31,2014-04-29,50,79.92,79.45,-0.58,29,False,10.0,Neutral (41-60)|10%|20d
2014-05-09,2014-06-09,42,79.12,84.55,6.85,31,False,10.0,Neutral (41-60)|10%|20d
2014-07-10,2014-08-07,56,86.52,86.12,-0.46,28,False,10.0,Neutral (41-60)|10%|20d
2014-08-29,2014-09-29,41,91.2,90.38,-0.9,31,False,10.0,Neutral (41-60)|10%|20d
2014-11-05,2014-12-04,49,92.88,96.54,3.95,29,False,10.0,Neutral (41-60)|10%|20d
